objectid,CNN,ST_NAME,ST_TYPE,DISTRICT,COLLECTN,PRKG_SPLY,YEAR,shape,data_as_of,data_loaded_at
1945,10897000,RALSTON,ST,11,FIELD,35,2010,"LINESTRING (-122.468950981 37.719658803, -122.468974494 37.721649579)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1855,6847000,HEAD,ST,11,FIELD,2,2012,"LINESTRING (-122.464338565 37.709161847, -122.464341296 37.709415495)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1854,6846000,HEAD,ST,11,FIELD,21,2013,"LINESTRING (-122.464334858 37.708817632, -122.464338565 37.709161847)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
148,3130000,BRIGHT,ST,11,FIELD,44,2012,"LINESTRING (-122.463541926 37.717930058, -122.463560561 37.719889889)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
153,4657000,DE MONTFORT,AVE,11,FIELD,21,2010,"LINESTRING (-122.459209998 37.723652452, -122.460230668 37.723647385)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
808,9070000,MIRAMAR,AVE,11,FIELD,36,2013,"LINESTRING (-122.458162611 37.71823154, -122.458177519 37.720027193)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
802,9597000,NIAGARA,AVE,11,FIELD,14,2013,"LINESTRING (-122.450103174 37.720482069, -122.450927233 37.720812694)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
13457,6358000,GRAFTON,AVE,11,FIELD,9,2013,"LINESTRING (-122.455118452 37.720035742, -122.456133498 37.7200333)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
14174,7110000,HURON,AVE,11,FIELD,32,2010,"LINESTRING (-122.451905549 37.710230769, -122.453249124 37.709166872)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6180,6151201,GENEVA,AVE,10,FIELD,13,2013,"LINESTRING (-122.422265162 37.708927358, -122.422215842 37.708856398, -122.421707684 37.708713517, -122.421617329 37.708743055)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
11871,15143000,DIAMOND COVE,TER,10,REMOTE,0,2014,"LINESTRING (-122.395243598 37.713077623, -122.394535447 37.713041555, -122.394532448 37.713041392, -122.394529451 37.713041208, -122.394526455 37.713041005, -122.394523461 37.713040781, -122.394520472 37.713040536, -122.394517483 37.713040272, -122.3945145 37.713039988, -122.394511518 37.713039683, -122.39450854 37.713039358, -122.394505565 37.713039013, -122.394502594 37.713038648, -122.394499627 37.713038262, -122.394496665 37.713037857, -122.394493708 37.713037431, -122.394490755 37.713036986, -122.394487805 37.71303652, -122.394484861 37.713036035, -122.394481923 37.71303553, -122.394478991 37.713035005, -122.394476063 37.713034459, -122.394473143 37.713033895, -122.394470228 37.71303331, -122.39446732 37.713032704, -122.39446442 37.71303208, -122.394068116 37.712945411, -122.39406516 37.712944753, -122.39406221 37.712944075, -122.394059268 37.712943377, -122.394056335 37.712942658, -122.394053408 37.712941919, -122.394050491 37.712941159, -122.394047581 37.71294038, -122.394044681 37.712939582, -122.394041788 37.712938761, -122.394038906 37.712937922, -122.394036034 37.712937062, -122.39403317 37.712936183, -122.394030315 37.712935283, -122.394027471 37.712934365, -122.394024638 37.712933427, -122.394021813 37.712932469, -122.394019 37.712931492, -122.394016198 37.712930495, -122.394013407 37.712929479, -122.394010627 37.712928443, -122.394007859 37.712927387, -122.394005101 37.712926315, -122.394002357 37.712925223, -122.393999624 37.71292411, -122.393996903 37.71292298, -122.393994195 37.71292183, -122.393991499 37.712920662, -122.393988817 37.712919476, -122.393986148 37.712918269, -122.393983493 37.712917047, -122.393980849 37.712915805, -122.39397822 37.712914545, -122.393975606 37.712913266, -122.393973005 37.71291197, -122.393970418 37.712910656, -122.393967846 37.712909324, -122.393965288 37.712907974, -122.393962746 37.712906608, -122.393960219 37.712905222, -122.393957706 37.712903819, -122.393955211 37.7129024, -122.393952729 37.712900962, -122.393950265 37.712899509, -122.393947815 37.712898037, -122.393945383 37.712896548, -122.393942967 37.712895044, -122.393803108 37.71280717)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10788,10842000,QUINT,ST,10,REMOTE,1,2014,"LINESTRING (-122.402026168 37.731023922, -122.402140009 37.730895608)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10783,9706000,JERROLD,AVE,10,FIELD,51,2013,"LINESTRING (-122.372583555 37.729254506, -122.374217334 37.730176678)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3375,1245000,23RD,ST,10,FIELD,19,2012,"LINESTRING (-122.399738268 37.754682265, -122.400625684 37.754628716)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8599,8092000,LANE,ST,10,FIELD,20,2013,"LINESTRING (-122.390727084 37.731037147, -122.391289755 37.730411352)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
11533,6808000,HAWKINS,LN,10,REMOTE,4,2014,"LINESTRING (-122.384474673 37.735054375, -122.384750741 37.734985211, -122.384866106 37.734945226)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12621,2833000,BAY VIEW,ST,10,FIELD,9,2013,"LINESTRING (-122.394127094 37.732743243, -122.394321817 37.732771345, -122.394678077 37.732918142)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5030,19484000,LOCKWOOD,ST,10,FIELD,0,2010,"LINESTRING (-122.361488726 37.727705711, -122.360498728 37.727135306)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9998,12933000,UNNAMED 043,,10,REMOTE,0,2014,"LINESTRING (-122.384041959 37.762066979, -122.384013368 37.76198421, -122.383953908 37.761254292, -122.384328321 37.761236359, -122.384396505 37.761245536, -122.384548394 37.761237973, -122.384652742 37.761269673, -122.384663465 37.761373457, -122.384785694 37.761504983)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10352,4938000,KISKA,RD,10,FIELD,68,2013,"LINESTRING (-122.374928082 37.729659693, -122.375730198 37.730061331, -122.376274469 37.73014621, -122.376646894 37.730115334, -122.377072563 37.730015006, -122.377202613 37.730015829)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6181,6152101,GENEVA,AVE,10,FIELD,5,2013,"LINESTRING (-122.421617329 37.708743055, -122.421511927 37.708762604, -122.420999687 37.708623385, -122.420926508 37.708548674)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
11724,10069000,OXFORD,ST,09,FIELD,16,2013,"LINESTRING (-122.418887815 37.72496595, -122.418391622 37.72376791)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12456,2906000,BELLEVUE,AVE,11,FIELD,16,2013,"LINESTRING (-122.440535282 37.708226918, -122.440854756 37.708326669, -122.44122273 37.708325241, -122.441986347 37.708057612)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10075,5365000,EXCELSIOR,AVE,11,FIELD,9,2013,"LINESTRING (-122.428836527 37.723954573, -122.428074011 37.723591102)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
7008,8605000,MADRID,ST,11,FIELD,44,2013,"LINESTRING (-122.429280199 37.726281707, -122.430453103 37.724725122)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
13567,11127000,ROLPH,ST,11,FIELD,11,2013,"LINESTRING (-122.432646068 37.71175817, -122.431866927 37.711404776)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9670,8413000,LISBON,ST,11,FIELD,25,2013,"LINESTRING (-122.437900555 37.716319601, -122.438624156 37.715307333)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9799,9952000,ONONDAGA,AVE,11,FIELD,17,2013,"LINESTRING (-122.437461139 37.721163549, -122.43864176 37.721626384)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10887,5416000,FARRAGUT,AVE,11,FIELD,15,2013,"LINESTRING (-122.450138096 37.710609229, -122.450774026 37.711117565)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10484,11899000,SILVER,AVE,11,FIELD,7,2013,"LINESTRING (-122.425963703 37.728641022, -122.425289938 37.72867748)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4312,9171101,MISSION,ST,11,FIELD,2,2013,"LINESTRING (-122.437149524 37.721575001, -122.437150865 37.721520808, -122.43739618 37.721196045, -122.437461139 37.721163549)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4488,9981000,ORIZABA,AVE,11,REMOTE,18,2010,"LINESTRING (-122.462570051 37.7113703, -122.4625813 37.71227352)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3511,9809101,OCEAN,AVE,11,FIELD,6,2013,"LINESTRING (-122.438808573 37.723601276, -122.438908808 37.723558216, -122.439761061 37.723459699, -122.439850441 37.723480841)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3518,3657000,CAPISTRANO,AVE,11,FIELD,33,2013,"LINESTRING (-122.438763405 37.72550798, -122.439291484 37.724538651, -122.439325647 37.724408913, -122.439338779 37.724159111)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3525,2165103,ALEMANY,BLVD,11,FIELD,5,2013,"LINESTRING (-122.436619042 37.725421026, -122.436907051 37.724890192, -122.437010757 37.724840763)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
2166,10893000,RALSTON,ST,11,FIELD,30,2010,"LINESTRING (-122.468549065 37.713023202, -122.46856164 37.71306656, -122.468854771 37.713377238, -122.468896273 37.714256185)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
2213,13231000,VERNON,ST,11,FIELD,31,2010,"LINESTRING (-122.468016514 37.716103028, -122.468036454 37.717900179)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
2221,13229000,VERNON,ST,11,FIELD,29,2010,"LINESTRING (-122.467983261 37.712922955, -122.467996138 37.714266248)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
14163,3100000,BRAZIL,AVE,11,FIELD,13,2013,"LINESTRING (-122.429249438 37.722025995, -122.428432133 37.721634673)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
156,7694000,JULES,AVE,11,FIELD,41,2012,"LINESTRING (-122.461242253 37.721831255, -122.461250527 37.723642313)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
806,6693000,HAROLD,AVE,11,FIELD,27,2010,"LINESTRING (-122.453086155 37.718933835, -122.453091959 37.72004059)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
2285,4654000,DE LONG,ST,11,FIELD,40,2012,"LINESTRING (-122.465478744 37.709445737, -122.465976916 37.709179434, -122.466419244 37.708836999, -122.466594089 37.70866682)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
715,386000,08TH,AVE,02,FIELD,10,2010,"LINESTRING (-122.466853439 37.786883792, -122.466830336 37.786568135)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
926,1613000,29TH,AVE,01,FIELD,38,2012,"LINESTRING (-122.488606124 37.774241084, -122.488471324 37.77237417)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
864,1725000,33RD,AVE,01,FIELD,37,2012,"LINESTRING (-122.492902809 37.774044594, -122.492761386 37.772178531)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3018,2014000,46TH,AVE,01,FIELD,16,2010,"LINESTRING (-122.507299982 37.779982096, -122.507233636 37.779062323)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
2240,5956000,FULTON,ST,01,FIELD,20,2011,"LINESTRING (-122.50989475 37.771396032, -122.511053756 37.7713425)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
605,3471000,CABRILLO,ST,01,FIELD,19,2011,"LINESTRING (-122.462804752 37.775417908, -122.463875526 37.775368967)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1396,4178000,CLEMENT,ST,01,FIELD,9,2010,"LINESTRING (-122.488085018 37.781874499, -122.489156973 37.781825014)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1395,1610000,29TH,AVE,01,FIELD,33,2010,"LINESTRING (-122.489013493 37.779890576, -122.488875522 37.777971809)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1393,1546000,27TH,AVE,01,FIELD,31,2010,"LINESTRING (-122.487019788 37.781923575, -122.486878047 37.77999354)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1391,1864000,39TH,AVE,01,FIELD,38,2010,"LINESTRING (-122.499870571 37.781327196, -122.499730471 37.779403425)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
601,356000,07TH,AVE,01,FIELD,41,2011,"LINESTRING (-122.464942089 37.775320947, -122.46481167 37.773488744)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
591,2310000,ANZA,ST,01,FIELD,21,2010,"LINESTRING (-122.451869241 37.78049274, -122.452895517 37.780363045)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4089,312000,06TH,AVE,02,FIELD,37,2010,"LINESTRING (-122.464816987 37.788377559, -122.464693461 37.786670438)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5524,6075201,GEARY,BLVD,01,FIELD,25,2010,"LINESTRING (-122.477239887 37.780439638, -122.477353995 37.780498591, -122.478189062 37.780450091, -122.478304879 37.780381191)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5521,6080201,GEARY,BLVD,01,FIELD,17,2010,"LINESTRING (-122.482591527 37.780189472, -122.482710807 37.780250364, -122.483531015 37.780220335, -122.48366195 37.78014306)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4685,1996000,45TH,AVE,01,FIELD,32,2011,"LINESTRING (-122.505884209 37.775323602, -122.505747075 37.773456276)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5530,4407000,CORNWALL,ST,01,FIELD,30,2013,"LINESTRING (-122.462416303 37.784906863, -122.463483168 37.784855819)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3035,2341000,ANZA,ST,01,FIELD,15,2010,"LINESTRING (-122.48245296 37.778262885, -122.483525397 37.778214306)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5445,610000,15TH,AVE,01,FIELD,39,2012,"LINESTRING (-122.473832931 37.778652999, -122.473698122 37.77679272)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4681,2694000,BALBOA,ST,01,FIELD,24,2011,"LINESTRING (-122.510168807 37.775127526, -122.511294925 37.775075961)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4670,2351000,ANZA,ST,01,FIELD,11,2010,"LINESTRING (-122.495310438 37.77767674, -122.496379419 37.777628247)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4666,2062000,48TH,AVE,01,FIELD,17,2011,"LINESTRING (-122.509228159 37.777044003, -122.50915933 37.776100461)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4665,2363000,ANZA,ST,01,FIELD,16,2010,"LINESTRING (-122.508160552 37.777092597, -122.509228159 37.777044003)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5525,6077201,GEARY,BLVD,01,FIELD,20,2010,"LINESTRING (-122.479382975 37.78033469, -122.479494636 37.780397743, -122.48032502 37.780365536, -122.480450629 37.780280238)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3008,1953000,43RD,AVE,01,FIELD,41,2011,"LINESTRING (-122.503608587 37.773554325, -122.50347269 37.77168938)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
2858,5928000,FULTON,ST,01,FIELD,17,2010,"LINESTRING (-122.479904581 37.772765581, -122.480978765 37.772716283)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
2852,5923000,FULTON,ST,01,FIELD,19,2012,"LINESTRING (-122.47455091 37.773011133, -122.475613626 37.77296241)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1009,2317000,ANZA,ST,01,REMOTE,18,2010,"LINESTRING (-122.457745825 37.77947877, -122.458559579 37.779373309, -122.458731623 37.779333158)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
2851,5922000,FULTON,ST,01,FIELD,19,2012,"LINESTRING (-122.473427837 37.773062614, -122.47455091 37.773011133)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3953,277000,05TH,AVE,01,FIELD,2,2010,"LINESTRING (-122.463503013 37.785130539, -122.463483168 37.784855819)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1663,3591000,CALIFORNIA,ST,01,FIELD,16,2010,"LINESTRING (-122.473119808 37.784421469, -122.47424554 37.784370455)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4072,3488000,CABRILLO,ST,01,FIELD,17,2010,"LINESTRING (-122.480040016 37.774632348, -122.481112865 37.774583379)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4094,1819000,37TH,AVE,01,FIELD,9,2013,"LINESTRING (-122.497663078 37.780452783, -122.497638809 37.780102156)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
2850,5921000,FULTON,ST,01,FIELD,23,2012,"LINESTRING (-122.472297341 37.773114423, -122.473427837 37.773062614)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3304,7904000,KITTREDGE,TER,01,FIELD,12,2010,"LINESTRING (-122.450654813 37.778164599, -122.450458196 37.777204616)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1120,520000,12TH,AVE,01,FIELD,31,2010,"LINESTRING (-122.471114604 37.786387244, -122.470981487 37.784524478)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
2114,7539000,JOHN F KENNEDY,DR,01,FIELD,171,2010,"LINESTRING (-122.468086161 37.772524427, -122.468392246 37.772476741, -122.468867877 37.772383646, -122.469210717 37.772250192, -122.469474813 37.772090958, -122.470413647 37.771436631, -122.471013436 37.771058902, -122.471630414 37.770777647, -122.471838348 37.770708369, -122.472096792 37.770704046, -122.472404921 37.770733725, -122.472768744 37.770839882, -122.473655192 37.771155802)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
584,3878000,CHABOT,TER,01,FIELD,13,2010,"LINESTRING (-122.451543138 37.778052106, -122.451346157 37.777090401)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12674,4169000,CLEMENT,ST,01,FIELD,20,2010,"LINESTRING (-122.478443506 37.782308381, -122.479515632 37.782260764)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12739,6071201,GEARY,BLVD,01,FIELD,24,2010,"LINESTRING (-122.472843994 37.780630787, -122.472944655 37.780694203, -122.473856584 37.780650534, -122.47398247 37.780575382)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12738,6096201,GEARY,BLVD,01,FIELD,10,2010,"LINESTRING (-122.499730471 37.779403425, -122.499856703 37.779465079, -122.500715957 37.77943536, -122.500802534 37.779350218)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12880,606000,15TH,AVE,01,FIELD,37,2010,"LINESTRING (-122.47424554 37.784370455, -122.474110594 37.782509078)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
13334,5924000,FULTON,ST,01,FIELD,20,2012,"LINESTRING (-122.475613626 37.77296241, -122.476694205 37.772912859)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
13516,1130000,22ND,AVE,02,FIELD,4,2012,"LINESTRING (-122.481975341 37.786911013, -122.481994929 37.786768263)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
13432,2647000,BALBOA,ST,01,FIELD,16,2011,"LINESTRING (-122.460796341 37.777380325, -122.461868239 37.777331798)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
13044,5948000,FULTON,ST,01,FIELD,12,2011,"LINESTRING (-122.50132771 37.771787413, -122.502399615 37.771738427)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10618,2305000,ANZA,ST,01,FIELD,42,2010,"LINESTRING (-122.447517982 37.781069512, -122.447699456 37.781019598, -122.448791249 37.780881663)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1226,1646000,30TH,AVE,01,REMOTE,0,2014,"LINESTRING (-122.489539481 37.772325473, -122.489546624 37.772158928, -122.489568111 37.771981634)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1208,429000,09TH,AVE,01,FIELD,38,2011,"LINESTRING (-122.467086295 37.775222829, -122.466951712 37.773351105)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1661,3588000,CALIFORNIA,ST,01,FIELD,1,2010,"LINESTRING (-122.470981487 37.784524478, -122.472051929 37.78447631)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1672,313000,06TH,AVE,02,FIELD,36,2012,"LINESTRING (-122.464693461 37.786670438, -122.46457216 37.784993973)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
7382,13666000,WILLOW,ST,05,REMOTE,18,2010,"LINESTRING (-122.427490666 37.782522999, -122.429063131 37.78232264, -122.42911214 37.782297073)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
7278,13170101,VAN NESS,AVE,02,FIELD,4,2013,"LINESTRING (-122.424538325 37.801303719, -122.424667622 37.801426258, -122.42481541 37.802174676, -122.42473126 37.802280985)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
7052,11707000,SCOTT,ST,02,FIELD,14,2010,"LINESTRING (-122.439487644 37.791842948, -122.439665887 37.792722755)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5758,13565000,WEBSTER,ST,02,FIELD,5,2010,"LINESTRING (-122.435545198 37.805688991, -122.435646457 37.806191436)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5934,13447000,WASHINGTON,ST,02,FIELD,27,2012,"LINESTRING (-122.449011564 37.789726787, -122.450655239 37.7895175)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5488,19913000,WEDEMEYER,ST,02,FIELD,14,2013,"LINESTRING (-122.475556769 37.788624921, -122.47559663 37.788844651, -122.475686122 37.789812058)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5002,2725000,BARCELONA,AVE,02,FIELD,36,2010,"LINESTRING (-122.444466601 37.779458721, -122.444514023 37.779734774, -122.444559044 37.780157801, -122.444618582 37.781052568)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4347,5771000,FRANCISCO,ST,02,REMOTE,20,2014,"LINESTRING (-122.424918804 37.803205507, -122.426565202 37.80299803)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4351,15096000,FORT MASON 17,,02,REMOTE,5,2014,"LINESTRING (-122.425530252 37.804527709, -122.425753094 37.804297276, -122.426133058 37.804248348)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4404,5527000,FILBERT,ST,02,FIELD,25,2010,"LINESTRING (-122.443949955 37.796968589, -122.445598079 37.79675883)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12930,5832000,FRANKLIN,ST,02,FIELD,16,2010,"LINESTRING (-122.425057305 37.795526577, -122.425249873 37.796481303)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9283,19567000,MORTON,ST,02,FIELD,2,2013,"LINESTRING (-122.451961956 37.795079615, -122.452159524 37.795262076)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8761,6524000,GREENWICH,ST,02,FIELD,26,2012,"LINESTRING (-122.444138325 37.797899381, -122.445785442 37.797689749)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
922,2065000,48TH,AVE,01,FIELD,42,2011,"LINESTRING (-122.508957872 37.77330899, -122.508823169 37.771445516)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
861,1888000,40TH,AVE,01,FIELD,40,2012,"LINESTRING (-122.500386322 37.773701991, -122.500257544 37.771836309)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
851,2873000,BEAUMONT,AVE,01,REMOTE,20,2014,"LINESTRING (-122.454818229 37.780116945, -122.454580705 37.778937789)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
1454,5958000,FUNSTON,AVE,01,FIELD,47,2010,"LINESTRING (-122.472185338 37.786333496, -122.472051929 37.78447631)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5516,6088201,GEARY,BLVD,01,FIELD,17,2010,"LINESTRING (-122.491167044 37.779795381, -122.491286275 37.779854237, -122.492109142 37.779828162, -122.492232288 37.77974695)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
